15	8.95643784465531e-16
14.9200000000000	1.02332788937982e-15
14.8400000000000	9.21410182360401e-16
14.7600000000000	5.89880659103258e-16
14.6800000000000	4.01861083603256e-16
14.6000000000000	6.44371351374684e-16
14.5200000000000	8.86881619146113e-16
14.4400000000000	1.12939188691754e-15
14.3600000000000	1.37190215468897e-15
14.2800000000000	1.61441242246040e-15
14.2000000000000	1.85692269023183e-15
14.1200000000000	0
14.0400000000000	0
13.9600000000000	0
13.8800000000000	0
13.8000000000000	0
13.7200000000000	0
13.6400000000000	0
13.5600000000000	0
13.4800000000000	0
13.4000000000000	0
13.3200000000000	0
13.2400000000000	0
13.1600000000000	2.25441444663575e-14
13.0800000000000	5.41840704035004e-14
13	8.58239963406434e-14
12.9200000000000	1.17463922277786e-13
12.8400000000000	1.49103848214929e-13
12.7600000000000	4.05495277397079e-13
12.6800000000000	1.33618016425422e-12
12.6000000000000	2.26686505111137e-12
12.5200000000000	3.19754993796852e-12
12.4400000000000	4.12823482482566e-12
12.3600000000000	5.05891971168281e-12
12.2800000000000	5.98960459853995e-12
12.2000000000000	6.92028948539710e-12
12.1200000000000	7.85097437225422e-12
12.0400000000000	6.95115408687122e-12
11.9600000000000	4.22074886972842e-12
11.8800000000000	2.42215454425226e-14
11.8000000000000	0
11.7200000000000	0
11.6400000000000	0
11.5600000000000	0
11.4800000000000	0
11.4000000000000	0
11.3200000000000	0
11.2400000000000	0
11.1600000000000	0
11.0800000000000	0
11	0
10.9200000000000	0
10.8400000000000	0
10.7600000000000	0
10.6800000000000	0
10.6000000000000	0
10.5200000000000	0
10.4400000000000	6.72286270704778e-10
10.3600000000000	1.73168235331935e-09
10.2800000000000	2.79107843593389e-09
10.2000000000000	3.85047451854848e-09
10.1200000000000	4.90987060116302e-09
10.0400000000000	5.96926668377761e-09
9.96000000000000	6.99777823283864e-09
9.88000000000000	7.93363059970635e-09
9.80000000000000	8.86948296657402e-09
9.72000000000000	9.80533533344173e-09
9.64000000000000	1.07411877003094e-08
9.56000000000000	1.16770400671771e-08
9.48000000000000	1.26128924340448e-08
9.40000000000000	1.35487448009125e-08
9.32000000000000	1.44845971677802e-08
9.24000000000000	1.37347546556709e-08
9.16000000000000	1.12991364696437e-08
9.08000000000000	0
9	0
8.92000000000000	0
8.84000000000000	0
8.76000000000000	0
8.68000000000000	0
8.60000000000000	0
