   1.0000000e+00   3.6300000e+02
   9.8580857e-01   3.6300000e+02
   9.7161715e-01   3.6300000e+02
   9.5742572e-01   3.6300000e+02
   9.4323429e-01   3.6300000e+02
   9.2904286e-01   3.6300000e+02
   9.1485144e-01   3.6300000e+02
   9.0066001e-01   3.6300000e+02
   8.8646858e-01   3.6300000e+02
   8.7227716e-01   3.6300000e+02
   8.5808573e-01   3.6300000e+02
   8.4389430e-01   3.6300000e+02
   8.2970287e-01   3.6300000e+02
   8.1551145e-01   3.6300000e+02
   8.0132002e-01   3.6300000e+02
   7.8712859e-01   3.6300000e+02
   7.7293717e-01   3.6300000e+02
   7.5874574e-01   3.6300000e+02
   7.4455431e-01   3.6300000e+02
   7.3036288e-01   3.6300000e+02
   7.1617146e-01   3.6300000e+02
   7.0198003e-01   3.6300000e+02
   6.8778860e-01   3.6300000e+02
   6.7359717e-01   3.6300000e+02
   6.5940575e-01   3.6300000e+02
   6.4521432e-01   3.6300000e+02
   6.3102289e-01   3.6300000e+02
   6.1683147e-01   3.6300000e+02
   6.0264004e-01   3.6300000e+02
   5.8844861e-01   3.6300000e+02
   5.7425718e-01   3.6300000e+02
   5.6006576e-01   3.6300000e+02
   5.4587433e-01   3.6300000e+02
   5.3168290e-01   3.6300000e+02
   5.1749148e-01   3.6300000e+02
   5.0330005e-01   3.6300000e+02
   4.8910862e-01   3.6300000e+02
   4.7491719e-01   3.6300000e+02
   4.6072577e-01   3.6300000e+02
   4.4653434e-01   3.6300000e+02
   4.3234291e-01   3.6300000e+02
   4.1815149e-01   3.6300000e+02
   4.0396006e-01   3.6300000e+02
   3.8976863e-01   3.6300000e+02
   3.7557720e-01   3.6300000e+02
   3.6138578e-01   3.6300000e+02
   3.4719435e-01   3.6300000e+02
   3.3300292e-01   3.6300000e+02
   3.1881149e-01   3.6300000e+02
   3.0462007e-01   3.6300000e+02
   2.9042863e-01   3.6300000e+02
   2.7623720e-01   3.6300000e+02
   2.6204575e-01   3.6300000e+02
   2.4785426e-01   3.6300000e+02
   2.3366265e-01   3.6300000e+02
   2.1947071e-01   3.6300000e+02
   2.0527801e-01   3.6300000e+02
   1.9108374e-01   3.6300000e+02
   1.7688640e-01   3.6299999e+02
   1.6268355e-01   3.6300002e+02
   1.4847127e-01   3.6299999e+02
   1.3424298e-01   3.6299999e+02
   1.1998651e-01   3.6300003e+02
   1.0567956e-01   3.6299998e+02
   9.1290276e-02   3.6300000e+02
   7.6807761e-02   3.6300000e+02
   6.2350609e-02   3.6300000e+02
   4.8369625e-02   3.6300000e+02
   3.5785778e-02   3.6300000e+02
   2.5731258e-02   3.6300000e+02
   1.8862345e-02   3.6300000e+02
   1.4885545e-02   3.6300010e+02
   1.2849272e-02   3.6300356e+02
   1.1803023e-02   3.6301758e+02
   1.1156272e-02   3.6304397e+02
   1.0648308e-02   3.6308690e+02
   1.0197124e-02   3.6315465e+02
   9.7912898e-03   3.6325389e+02
   9.4358023e-03   3.6338516e+02
   9.1306048e-03   3.6354373e+02
   8.8691085e-03   3.6372366e+02
   8.6435971e-03   3.6391945e+02
   8.4477702e-03   3.6412597e+02
   8.2760537e-03   3.6433945e+02
   8.1232457e-03   3.6455829e+02
   7.9851774e-03   3.6478204e+02
   7.8588750e-03   3.6501047e+02
   7.7419772e-03   3.6524387e+02
   7.6324013e-03   3.6548329e+02
   7.5285921e-03   3.6572984e+02
   7.4297049e-03   3.6598367e+02
   7.3352529e-03   3.6624443e+02
   7.2445818e-03   3.6651249e+02
   7.1567644e-03   3.6678953e+02
   7.0709730e-03   3.6707751e+02
   6.9868334e-03   3.6737734e+02
   6.9043576e-03   3.6768868e+02
   6.8235590e-03   3.6801110e+02
   6.7441381e-03   3.6834548e+02
   6.6655257e-03   3.6869414e+02
   6.5872190e-03   3.6905954e+02
   6.5090550e-03   3.6944291e+02
   6.4311877e-03   3.6984395e+02
   6.3538691e-03   3.7026166e+02
   6.2771989e-03   3.7069563e+02
   6.2009594e-03   3.7114725e+02
   6.1246835e-03   3.7161970e+02
   6.0479458e-03   3.7211638e+02
   5.9705981e-03   3.7263927e+02
   5.8927399e-03   3.7318875e+02
   5.8145489e-03   3.7376452e+02
   5.7361776e-03   3.7436626e+02
   5.6577503e-03   3.7499368e+02
   5.5793643e-03   3.7564657e+02
   5.5010269e-03   3.7632533e+02
   5.4226377e-03   3.7703136e+02
   5.3441459e-03   3.7776567e+02
   5.2657417e-03   3.7852699e+02
   5.1878287e-03   3.7931154e+02
   5.1107932e-03   3.8011510e+02
   5.0348102e-03   3.8093520e+02
   4.9598442e-03   3.8177146e+02
   4.8857787e-03   3.8262445e+02
   4.8125187e-03   3.8349463e+02
   4.7400010e-03   3.8438219e+02
   4.6681606e-03   3.8528738e+02
   4.5969167e-03   3.8621074e+02
   4.5261749e-03   3.8715309e+02
   4.4558296e-03   3.8811553e+02
   4.3857709e-03   3.8909931e+02
   4.3159001e-03   3.9010572e+02
   4.2461455e-03   3.9113571e+02
   4.1764640e-03   3.9218991e+02
   4.1068190e-03   3.9326890e+02
   4.0371558e-03   3.9437357e+02
   3.9674047e-03   3.9550512e+02
   3.8975080e-03   3.9666464e+02
   3.8274364e-03   3.9785279e+02
   3.7571750e-03   3.9907003e+02
   3.6866999e-03   4.0031697e+02
   3.6159687e-03   4.0159456e+02
   3.5449312e-03   4.0290398e+02
   3.4735441e-03   4.0424630e+02
   3.4017774e-03   4.0562241e+02
   3.3296120e-03   4.0703298e+02
   3.2570321e-03   4.0847866e+02
   3.1840149e-03   4.0996023e+02
   3.1105213e-03   4.1147881e+02
   3.0364921e-03   4.1303602e+02
   2.9618554e-03   4.1463379e+02
   2.8865404e-03   4.1627414e+02
   2.8104870e-03   4.1795891e+02
   2.7336464e-03   4.1968977e+02
   2.6559747e-03   4.2146831e+02
   2.5774301e-03   4.2329613e+02
   2.4979728e-03   4.2517479e+02
   2.4175668e-03   4.2710582e+02
   2.3361767e-03   4.2909074e+02
   2.2537669e-03   4.3113110e+02
   2.1703031e-03   4.3322843e+02
   2.0857542e-03   4.3538420e+02
   2.0000909e-03   4.3759983e+02
   1.9132819e-03   4.3987682e+02
   1.8252937e-03   4.4221669e+02
   1.7360934e-03   4.4462098e+02
   1.6456515e-03   4.4709112e+02
   1.5539380e-03   4.4962855e+02
   1.4609189e-03   4.5223478e+02
   1.3665569e-03   4.5491144e+02
   1.2708111e-03   4.5766024e+02
   1.1736363e-03   4.6048298e+02
   1.0749807e-03   4.6338168e+02
   9.7479014e-04   4.6635840e+02
   8.7301170e-04   4.6941513e+02
   7.6958845e-04   4.7255401e+02
   6.6446607e-04   4.7577702e+02
   5.5760428e-04   4.7908570e+02
   4.4898000e-04   4.8248099e+02
   3.3862912e-04   4.8596183e+02
   2.2673492e-04   4.8952233e+02
   1.1367813e-04   4.9314991e+02
  -0.0000000e+00   4.9682626e+02
  -1.2014438e-04   5.0074128e+02
  -2.4148434e-04   5.0472415e+02
  -3.6480034e-04   5.0879953e+02
  -4.9031613e-04   5.1297401e+02
  -6.1779793e-04   5.1723885e+02
  -7.4674010e-04   5.2157572e+02
  -8.7657461e-04   5.2596370e+02
  -1.0068555e-03   5.3038551e+02
  -1.1373401e-03   5.3483053e+02
  -1.2679519e-03   5.3929368e+02
  -1.3986893e-03   5.4377240e+02
  -1.5295593e-03   5.4826440e+02
  -1.6605710e-03   5.5276749e+02
  -1.7917734e-03   5.5728081e+02
  -1.9232880e-03   5.6180603e+02
  -2.0552711e-03   5.6634595e+02
  -2.1877791e-03   5.7089993e+02
  -2.3206481e-03   5.7545971e+02
  -2.4535606e-03   5.8001178e+02
  -2.5862754e-03   5.8454534e+02
  -2.7187853e-03   5.8905770e+02
  -2.8512649e-03   5.9355233e+02
  -2.9839246e-03   5.9803390e+02
  -3.1169186e-03   6.0250505e+02
  -3.2503248e-03   6.0696579e+02
  -3.3841690e-03   6.1141434e+02
  -3.5184713e-03   6.1584871e+02
  -3.6532828e-03   6.2026788e+02
  -3.7886865e-03   6.2467184e+02
  -3.9247750e-03   6.2906077e+02
  -4.0616381e-03   6.3343467e+02
  -4.1993616e-03   6.3779326e+02
  -4.3380159e-03   6.4213567e+02
  -4.4776455e-03   6.4646012e+02
  -4.6182934e-03   6.5076471e+02
  -4.7600443e-03   6.5504868e+02
  -4.9030256e-03   6.5931243e+02
  -5.0473635e-03   6.6355607e+02
  -5.1931649e-03   6.6777893e+02
  -5.3405472e-03   6.7198042e+02
  -5.4896500e-03   6.7616031e+02
  -5.6405852e-03   6.8031736e+02
  -5.7933805e-03   6.8444781e+02
  -5.9479755e-03   6.8854550e+02
  -6.1042554e-03   6.9260304e+02
