   1.0000000e+00   3.6300000e+02
   9.8407741e-01   3.6300000e+02
   9.6815482e-01   3.6300000e+02
   9.5223223e-01   3.6300000e+02
   9.3630964e-01   3.6300000e+02
   9.2038705e-01   3.6300000e+02
   9.0446446e-01   3.6300000e+02
   8.8854187e-01   3.6300000e+02
   8.7261928e-01   3.6300000e+02
   8.5669669e-01   3.6300000e+02
   8.4077410e-01   3.6300000e+02
   8.2485152e-01   3.6300000e+02
   8.0892893e-01   3.6300000e+02
   7.9300634e-01   3.6300000e+02
   7.7708375e-01   3.6300000e+02
   7.6116116e-01   3.6300000e+02
   7.4523857e-01   3.6300000e+02
   7.2931598e-01   3.6300000e+02
   7.1339339e-01   3.6300000e+02
   6.9747080e-01   3.6300000e+02
   6.8154821e-01   3.6300000e+02
   6.6562562e-01   3.6300000e+02
   6.4970303e-01   3.6300000e+02
   6.3378044e-01   3.6300000e+02
   6.1785785e-01   3.6300000e+02
   6.0193526e-01   3.6300000e+02
   5.8601267e-01   3.6300000e+02
   5.7009008e-01   3.6300000e+02
   5.5416749e-01   3.6300000e+02
   5.3824490e-01   3.6300000e+02
   5.2232232e-01   3.6300000e+02
   5.0639973e-01   3.6300000e+02
   4.9047714e-01   3.6300000e+02
   4.7455455e-01   3.6300000e+02
   4.5863197e-01   3.6300000e+02
   4.4270940e-01   3.6300000e+02
   4.2678686e-01   3.6300000e+02
   4.1086436e-01   3.6300001e+02
   3.9494195e-01   3.6300002e+02
   3.7901973e-01   3.6300005e+02
   3.6309786e-01   3.6300009e+02
   3.4717663e-01   3.6300019e+02
   3.3125652e-01   3.6300036e+02
   3.1533834e-01   3.6300067e+02
   2.9942342e-01   3.6300122e+02
   2.8351379e-01   3.6300217e+02
   2.6761261e-01   3.6300377e+02
   2.5172457e-01   3.6300641e+02
   2.3585655e-01   3.6301065e+02
   2.2001842e-01   3.6301735e+02
   2.0422411e-01   3.6302772e+02
   1.8849291e-01   3.6304349e+02
   1.7285124e-01   3.6306708e+02
   1.5733506e-01   3.6310183e+02
   1.4199278e-01   3.6315225e+02
   1.2688832e-01   3.6322440e+02
   1.1210386e-01   3.6332622e+02
   9.7742503e-02   3.6346792e+02
   8.3929782e-02   3.6366221e+02
   7.0812624e-02   3.6392435e+02
   5.8554472e-02   3.6427166e+02
   4.7326566e-02   3.6472224e+02
   3.7300457e-02   3.6529230e+02
   2.8656975e-02   3.6598955e+02
   2.1614900e-02   3.6679986e+02
   1.6398662e-02   3.6767736e+02
   1.3031062e-02   3.6855541e+02
   1.1139217e-02   3.6941123e+02
   1.0141872e-02   3.7027663e+02
   9.5828274e-03   3.7117146e+02
   9.2198428e-03   3.7205170e+02
   8.9475333e-03   3.7293876e+02
   8.7222581e-03   3.7386318e+02
   8.5250557e-03   3.7484508e+02
   8.3467346e-03   3.7589604e+02
   8.1820769e-03   3.7702412e+02
   8.0276756e-03   3.7823674e+02
   7.8811130e-03   3.7954166e+02
   7.7405742e-03   3.8094740e+02
   7.6046316e-03   3.8246359e+02
   7.4721146e-03   3.8410122e+02
   7.3420256e-03   3.8587300e+02
   7.2134833e-03   3.8779371e+02
   7.0856798e-03   3.8988060e+02
   6.9578448e-03   3.9215405e+02
   6.8292155e-03   3.9463825e+02
   6.6990122e-03   3.9736218e+02
   6.5664162e-03   4.0036065e+02
   6.4305530e-03   4.0367553e+02
   6.2904960e-03   4.0735674e+02
   6.1454659e-03   4.1145736e+02
   5.9957596e-03   4.1600348e+02
   5.8442054e-03   4.2093344e+02
   5.6955412e-03   4.2609129e+02
   5.5531025e-03   4.3133186e+02
   5.4173060e-03   4.3659845e+02
   5.2870484e-03   4.4189549e+02
   5.1610692e-03   4.4724363e+02
   5.0383334e-03   4.5266309e+02
   4.9180183e-03   4.5817171e+02
   4.7994559e-03   4.6378545e+02
   4.6820946e-03   4.6951882e+02
   4.5654769e-03   4.7538481e+02
   4.4492198e-03   4.8139509e+02
   4.3329880e-03   4.8756074e+02
   4.2164714e-03   4.9389307e+02
   4.0993779e-03   5.0040373e+02
   3.9814340e-03   5.0710445e+02
   3.8623798e-03   5.1400708e+02
   3.7419589e-03   5.2112407e+02
   3.6199129e-03   5.2846860e+02
   3.4959819e-03   5.3605448e+02
   3.3699104e-03   5.4389563e+02
   3.2414619e-03   5.5200499e+02
   3.1104145e-03   5.6039461e+02
   2.9765316e-03   5.6907736e+02
   2.8395486e-03   5.7806775e+02
   2.6991869e-03   5.8738092e+02
   2.5551644e-03   5.9703197e+02
   2.4072011e-03   6.0703536e+02
   2.2550506e-03   6.1740268e+02
   2.0985909e-03   6.2813622e+02
   1.9379126e-03   6.3922242e+02
   1.7732681e-03   6.5063503e+02
   1.6049139e-03   6.6234580e+02
   1.4330942e-03   6.7432569e+02
   1.2582956e-03   6.8652731e+02
   1.0813323e-03   6.9887955e+02
   9.0302518e-04   7.1131145e+02
   7.2385726e-04   7.2377803e+02
   5.4387299e-04   7.3626848e+02
   3.6303436e-04   7.4878215e+02
   1.8161271e-04   7.6130245e+02
  -0.0000000e+00   7.7381150e+02
  -1.8379204e-04   7.8646281e+02
  -3.6941983e-04   7.9925613e+02
  -5.5844214e-04   8.1232506e+02
  -7.5323827e-04   8.2585884e+02
  -9.5632399e-04   8.4005497e+02
  -1.1694158e-03   8.5505749e+02
  -1.3938315e-03   8.7098655e+02
  -1.6305567e-03   8.8793886e+02
  -1.8797843e-03   9.0594556e+02
  -2.1407151e-03   9.2494894e+02
  -2.4119447e-03   9.4482811e+02
  -2.6923327e-03   9.6547039e+02
  -2.9814675e-03   9.8681759e+02
  -3.2788793e-03   1.0088157e+03
  -3.5834397e-03   1.0313763e+03
