   1.0000000e+00	   0.0000000e+00	
   1.0000000e+00	  -2.6008210e-33	
   1.0000000e+00	  -3.9677504e-33	
   1.0000000e+00	  -1.0766024e-32	
   1.0000000e+00	  -1.1048153e-32	
   1.0000000e+00	   1.6457466e-32	
   1.0000000e+00	   2.9052843e-32	
   1.0000000e+00	   3.9219300e-32	
   1.0000000e+00	   4.8537026e-32	
   1.0000000e+00	   1.2387777e-31	
   1.0000000e+00	   1.8840517e-31	
   1.0000000e+00	   2.3611323e-31	
   1.0000000e+00	   2.9776597e-31	
   1.0000000e+00	   3.3262495e-31	
   1.0000000e+00	   3.7292144e-31	
   1.0000000e+00	   4.2093785e-31	
   1.0000000e+00	   4.5202306e-31	
   1.0000000e+00	   4.7528112e-31	
   1.0000000e+00	   4.8469799e-31	
   1.0000000e+00	   5.0685571e-31	
   1.0000000e+00	   4.9318303e-31	
   1.0000000e+00	   4.9444105e-31	
   1.0000000e+00	   5.0153505e-31	
   1.0000000e+00	   5.0346438e-31	
   1.0000000e+00	   5.1786951e-31	
   1.0000000e+00	   5.3822502e-31	
   1.0000000e+00	   5.2557024e-31	
   1.0000000e+00	   5.1086963e-31	
   1.0000000e+00	   4.4659980e-31	
   1.0000000e+00	   3.8429636e-31	
   1.0000000e+00	   3.2187195e-31	
   1.0000000e+00	   2.7286409e-31	
   1.0000000e+00	   2.2069651e-31	
   1.0000000e+00	   1.8833998e-31	
   1.0000000e+00	   8.9585219e-32	
   1.0000000e+00	   3.9120523e-33	
   1.0000000e+00	  -5.1375943e-32	
   1.0000000e+00	  -1.4117035e-31	
   1.0000000e+00	  -2.1471458e-31	
   1.0000000e+00	  -2.9847573e-31	
   1.0000000e+00	  -3.6136282e-31	
   1.0000000e+00	  -4.3869279e-31	
   1.0000000e+00	  -4.4181713e-31	
   1.0000000e+00	  -4.2256811e-31	
   1.0000000e+00	  -3.9861308e-31	
   1.0000000e+00	  -3.2488801e-31	
   1.0000000e+00	  -2.6280357e-31	
   1.0000000e+00	  -1.9144939e-31	
   1.0000000e+00	  -1.3944473e-31	
   1.0000000e+00	  -1.8175246e-31	
   1.0000000e+00	  -2.9885525e-31	
   1.0000000e+00	  -4.7055233e-31	
   1.0000000e+00	  -6.0600382e-31	
   1.0000000e+00	  -6.7942943e-31	
   1.0000000e+00	  -7.1953158e-31	
   1.0000000e+00	  -7.6750083e-31	
   1.0000000e+00	  -6.4606739e-31	
   1.0000000e+00	  -2.8440354e-31	
   1.0000000e+00	  -1.4322897e-31	
   1.0000000e+00	   9.5288869e-32	
