   1.0000000e+00	   0.0000000e+00	
   1.0000000e+00	   2.6401062e-31	
   1.0000000e+00	   2.3216163e-31	
   1.0000000e+00	   8.1556307e-31	
   1.0000000e+00	   6.5385604e-30	
   1.0000000e+00	   1.3819941e-29	
   1.0000000e+00	   6.5297807e-29	
   1.0000000e+00	   2.4364731e-28	
   1.0000000e+00	   8.2171839e-28	
   1.0000000e+00	   2.4155023e-27	
   1.0000000e+00	   6.3114387e-27	
   1.0000000e+00	   1.4798864e-26	
   1.0000000e+00	   3.1492339e-26	
   1.0000000e+00	   6.1442621e-26	
   1.0000000e+00	   1.1089044e-25	
   1.0000000e+00	   1.8653583e-25	
   1.0000000e+00	   2.9427116e-25	
   1.0000000e+00	   4.3755535e-25	
   1.0000000e+00	   6.1569812e-25	
   1.0000000e+00	   8.2244810e-25	
   1.0000000e+00	   1.0465163e-24	
   1.0000000e+00	   1.2761598e-24	
   1.0000000e+00	   1.5081475e-24	
   1.0000000e+00	   1.7576759e-24	
   1.0000000e+00	   2.0652222e-24	
   1.0000000e+00	   2.4954410e-24	
   1.0000000e+00	   3.1212899e-24	
   1.0000000e+00	   3.9886257e-24	
   1.0000000e+00	   5.0699954e-24	
   1.0000000e+00	   6.2341664e-24	
   1.0000000e+00	   7.2584396e-24	
   1.0000000e+00	   7.9103435e-24	
   1.0000000e+00	   8.0629348e-24	
   1.0000000e+00	   7.7886038e-24	
   1.0000000e+00	   7.4245020e-24	
   1.0000000e+00	   7.6604986e-24	
   1.0000000e+00	   8.9988253e-24	
   1.0000000e+00	   1.0681193e-23	
   1.0000000e+00	   3.9162542e-23	
   1.0000000e+00	   4.1131220e-20	
   1.0000000e+00	   1.8051471e-17	
   9.9999999e-01	   3.4580617e-09	
   9.9998072e-01	   4.9597347e-06	
   9.9962372e-01	   9.6780761e-05	
   9.9862627e-01	   3.5333111e-04	
   9.9747485e-01	   6.4948262e-04	
   9.9641763e-01	   9.2140526e-04	
   9.9541584e-01	   1.1790694e-03	
   9.9442041e-01	   1.4351001e-03	
   9.9340703e-01	   1.6957458e-03	
   9.9236262e-01	   1.9643757e-03	
   9.9127964e-01	   2.2429234e-03	
   9.9015368e-01	   2.5325262e-03	
   9.8898154e-01	   2.8340063e-03	
   9.8776021e-01	   3.1481374e-03	
   9.8648645e-01	   3.4757556e-03	
   9.8515657e-01	   3.8178093e-03	
   9.8376637e-01	   4.1753756e-03	
   9.8231117e-01	   4.5496595e-03	
   9.8078573e-01	   4.9420115e-03	
   9.7918407e-01	   5.3539673e-03	
   9.7749937e-01	   5.7872806e-03	
   9.7572390e-01	   6.2439419e-03	
   9.7384887e-01	   6.7262075e-03	
   9.7186428e-01	   7.2366565e-03	
   9.6975854e-01	   7.7782632e-03	
   9.6751820e-01	   8.3544894e-03	
   9.6512744e-01	   8.9694075e-03	
   9.6256748e-01	   9.6278418e-03	
   9.5981611e-01	   1.0335508e-02	
   9.5684712e-01	   1.1099149e-02	
   9.5363011e-01	   1.1926581e-02	
   9.5013256e-01	   1.2826168e-02	
   9.4632858e-01	   1.3804573e-02	
   9.4221780e-01	   1.4861887e-02	
   9.3784514e-01	   1.5986559e-02	
   9.3329751e-01	   1.7156232e-02	
   9.2866923e-01	   1.8346650e-02	
   9.2402451e-01	   1.9541297e-02	
   9.1938758e-01	   2.0733939e-02	
   9.1475632e-01	   2.1925125e-02	
   9.1011854e-01	   2.3117987e-02	
   9.0546065e-01	   2.4316021e-02	
   9.0077004e-01	   2.5522471e-02	
   8.9603517e-01	   2.6740304e-02	
   8.9124536e-01	   2.7972269e-02	
   8.8639052e-01	   2.9220958e-02	
   8.8146108e-01	   3.0488836e-02	
   8.7644802e-01	   3.1778222e-02	
   8.7134286e-01	   3.3091298e-02	
   8.6613737e-01	   3.4430177e-02	
   8.6082359e-01	   3.5796910e-02	
   8.5539402e-01	   3.7193424e-02	
   8.4984143e-01	   3.8621578e-02	
   8.4415840e-01	   4.0083285e-02	
   8.3833741e-01	   4.1580473e-02	
   8.3237166e-01	   4.3114898e-02	
   8.2625487e-01	   4.4688168e-02	
   8.1998017e-01	   4.6302053e-02	
   8.1353961e-01	   4.7958600e-02	
   8.0692447e-01	   4.9660049e-02	
   8.0012519e-01	   5.1408862e-02	
   7.9313140e-01	   5.3207700e-02	
   7.8593345e-01	   5.5059053e-02	
   7.7852338e-01	   5.6964962e-02	
   7.7089366e-01	   5.8927366e-02	
   7.6303513e-01	   6.0948622e-02	
   7.5493674e-01	   6.3031570e-02	
   7.4658725e-01	   6.5179105e-02	
   7.3797805e-01	   6.7393436e-02	
   7.2910658e-01	   6.9675227e-02	
   7.1997773e-01	   7.2023215e-02	
   7.1060202e-01	   7.4434696e-02	
   7.0099225e-01	   7.6906382e-02	
   6.9116117e-01	   7.9434987e-02	
   6.8111958e-01	   8.2017737e-02	
   6.7087334e-01	   8.4653125e-02	
   6.6042102e-01	   8.7341518e-02	
   6.4975519e-01	   9.0084827e-02	
   6.3886859e-01	   9.2884919e-02	
   6.2776222e-01	   9.5741534e-02	
   6.1645023e-01	   9.8651039e-02	
   6.0495788e-01	   1.0160693e-01	
   5.9331275e-01	   1.0460212e-01	
   5.8153463e-01	   1.0763152e-01	
   5.6963394e-01	   1.1069244e-01	
   5.5762579e-01	   1.1378100e-01	
   5.4555320e-01	   1.1688613e-01	
   5.3350104e-01	   1.1998601e-01	
