   1.0000000e+00	   0.0000000e+00	
   1.0000000e+00	   9.0154287e-31	
   1.0000000e+00	   2.7094938e-30	
   1.0000000e+00	   4.7056588e-30	
   1.0000000e+00	   6.4375316e-30	
   1.0000000e+00	   1.0997511e-29	
   1.0000000e+00	   2.0977276e-28	
   1.0000000e+00	   9.4843428e-27	
   1.0000000e+00	   3.5516258e-25	
   1.0000000e+00	   1.0833418e-23	
   1.0000000e+00	   2.7388440e-22	
   1.0000000e+00	   5.8281208e-21	
   1.0000000e+00	   1.0578589e-19	
   1.0000000e+00	   1.6566351e-18	
   1.0000000e+00	   2.2598647e-17	
   1.0000000e+00	   2.7060533e-16	
   1.0000000e+00	   2.8612264e-15	
   1.0000000e+00	   2.6830587e-14	
   1.0000000e+00	   2.2386683e-13	
   1.0000000e+00	   1.6663953e-12	
   1.0000000e+00	   1.1093084e-11	
   1.0000000e+00	   6.6206706e-11	
   1.0000000e+00	   3.5522076e-10	
   9.9999998e-01	   1.7182256e-09	
   9.9999992e-01	   7.5144564e-09	
   9.9999968e-01	   2.9794846e-08	
   9.9999886e-01	   1.0737042e-07	
   9.9999624e-01	   3.5242119e-07	
   9.9998875e-01	   1.0555761e-06	
   9.9996919e-01	   2.8902156e-06	
   9.9992274e-01	   7.2474180e-06	
   9.9982219e-01	   1.6679057e-05	
   9.9962347e-01	   3.5318332e-05	
   9.9926417e-01	   6.9021410e-05	
   9.9866816e-01	   1.2492698e-04	
   9.9775832e-01	   2.1027111e-04	
   9.9647514e-01	   3.3063389e-04	
   9.9479580e-01	   4.8815718e-04	
   9.9274648e-01	   6.8038388e-04	
   9.9040374e-01	   9.0013398e-04	
   9.8788458e-01	   1.1364329e-03	
   9.8532920e-01	   1.3761287e-03	
   9.8287766e-01	   1.6060849e-03	
   9.8063641e-01	   1.8163152e-03	
   9.7864095e-01	   2.0034900e-03	
   9.7684005e-01	   2.1724151e-03	
   9.7512692e-01	   2.3331079e-03	
   9.7338657e-01	   2.4963533e-03	
   9.7152381e-01	   2.6710815e-03	
   9.6947101e-01	   2.8636354e-03	
   9.6718704e-01	   3.0778730e-03	
   9.6465182e-01	   3.3156779e-03	
   9.6185881e-01	   3.5776638e-03	
   9.5880774e-01	   3.8638554e-03	
   9.5549888e-01	   4.1742281e-03	
   9.5192908e-01	   4.5090776e-03	
   9.4808955e-01	   4.8692277e-03	
   9.4396504e-01	   5.2561084e-03	
   9.3953408e-01	   5.6717345e-03	
   9.3477018e-01	   6.1185911e-03	
   9.2964477e-01	   6.5993573e-03	
   9.2413351e-01	   7.1163167e-03	
   9.1822692e-01	   7.6703578e-03	
   9.1194214e-01	   8.2598728e-03	
   9.0532659e-01	   8.8804154e-03	
   8.9844592e-01	   9.5258263e-03	
   8.9136152e-01	   1.0190347e-02	
   8.8411301e-01	   1.0870261e-02	
   8.7671548e-01	   1.1564154e-02	
   8.6916727e-01	   1.2272182e-02	
   8.6145888e-01	   1.2995236e-02	
   8.5357808e-01	   1.3734464e-02	
   8.4551161e-01	   1.4491111e-02	
   8.3724550e-01	   1.5266490e-02	
   8.2876498e-01	   1.6061988e-02	
